TIMESTAMP,num_prefill_tokens,num_decode_tokens,arrived_at
1970-01-04 12:02:35.536512,7,181,155.53651247346625
1970-01-04 12:02:36.010682,283,148,156.01068166360892
1970-01-04 12:02:36.027140,77,203,156.02714009985357
1970-01-04 12:02:36.284432,1329,137,156.28443162064798
1970-01-04 12:02:36.610550,1702,180,156.61055014908462
1970-01-04 12:02:36.961752,271,53,156.96175167211467
1970-01-04 12:02:37.484630,302,12,157.48462955763486
1970-01-04 12:02:37.633279,446,299,157.63327910052993
1970-01-04 12:02:37.696343,223,16,157.69634343395595
1970-01-04 12:02:37.924317,1403,96,157.92431706828248
1970-01-04 12:02:39.356468,1195,413,159.35646764841042
1970-01-04 12:02:39.451181,457,173,159.45118087394619
1970-01-04 12:02:40.522376,1272,16,160.52237628666197
1970-01-04 12:02:40.881159,561,90,160.8811589206787
1970-01-04 12:02:41.160237,1004,20,161.16023679250858
1970-01-04 12:02:42.137344,360,238,162.13734383262738
1970-01-04 12:02:42.417849,644,26,162.41784861866878
1970-01-04 12:02:43.006631,968,309,163.0066312366444
1970-01-04 12:02:43.239410,1002,369,163.23940951227962
1970-01-04 12:02:44.310893,1337,10,164.3108927673735
1970-01-04 12:02:44.846328,835,82,164.8463275993984
1970-01-04 12:02:45.396140,830,41,165.39613961222915
1970-01-04 12:02:45.577662,471,233,165.57766233491728
1970-01-04 12:02:46.223963,1404,74,166.2239632789411
1970-01-04 12:02:46.686029,1225,28,166.68602918072824
1970-01-04 12:02:46.811498,181,12,166.81149821915437
1970-01-04 12:02:46.891496,1238,517,166.89149595552232
1970-01-04 12:02:47.619064,1361,652,167.61906446820595
1970-01-04 12:02:49.081124,225,10,169.08112388733537
1970-01-04 12:02:49.361236,487,41,169.3612360926875
1970-01-04 12:02:49.769922,53,94,169.7699224506755
1970-01-04 12:02:50.661340,15,262,170.66134046965175
1970-01-04 12:02:50.940681,1588,3,170.94068106853163
1970-01-04 12:02:52.327626,146,180,172.3276262641546
1970-01-04 12:02:52.719597,495,12,172.71959660195043
1970-01-04 12:02:53.505457,1482,278,173.50545686116968
1970-01-04 12:02:54.600396,1045,775,174.60039622820804
1970-01-04 12:02:55.373075,1564,2,175.37307505008332
1970-01-04 12:02:55.452461,253,61,175.45246090729964
1970-01-04 12:02:55.905617,727,582,175.905617252295
1970-01-04 12:02:56.137946,1037,36,176.13794614546615
1970-01-04 12:02:56.167553,1177,18,176.16755332067285
1970-01-04 12:02:56.419761,408,30,176.41976068648688
1970-01-04 12:02:56.556597,955,303,176.55659651920857
1970-01-04 12:02:57.420930,1008,2,177.42092985523422
1970-01-04 12:02:57.436414,1552,15,177.43641413200714
1970-01-04 12:02:58.896420,506,271,178.89641956427474
1970-01-04 12:02:59.097140,617,332,179.09714047118015
1970-01-04 12:02:59.298811,809,108,179.29881124221916
1970-01-04 12:02:59.306337,1519,46,179.30633731392615
1970-01-04 12:02:59.399984,895,922,179.39998406502033
1970-01-04 12:02:59.634465,773,32,179.6344649784436
1970-01-04 12:03:00.845522,1034,113,180.84552249499046
1970-01-04 12:03:00.893492,1212,70,180.89349175298
1970-01-04 12:03:02.221912,1333,13,182.22191214351696
1970-01-04 12:03:03.152789,144,101,183.152789477254
1970-01-04 12:03:03.429559,589,26,183.42955920420806
1970-01-04 12:03:03.610389,612,5,183.61038918960392
1970-01-04 12:03:03.731502,515,545,183.73150230223084
1970-01-04 12:03:04.167215,762,358,184.16721546226754
1970-01-04 12:03:04.182591,1870,12,184.18259097015346
1970-01-04 12:03:04.189781,401,8,184.18978142548403
1970-01-04 12:03:04.445785,15,702,184.4457852560492
1970-01-04 12:03:04.478015,380,281,184.4780147170635
1970-01-04 12:03:04.610711,550,3,184.6107111337037
1970-01-04 12:03:04.724974,1508,113,184.7249743661626
1970-01-04 12:03:04.858435,1261,18,184.85843542918826
1970-01-04 12:03:04.922653,894,289,184.92265289796373
1970-01-04 12:03:04.928189,1151,341,184.92818855271037
1970-01-04 12:03:04.984287,761,6,184.9842868439852
1970-01-04 12:03:05.424786,619,303,185.4247863572194
1970-01-04 12:03:07.097729,293,270,187.09772896543478
1970-01-04 12:03:09.219000,854,156,189.21899960532897
1970-01-04 12:03:09.459471,994,61,189.45947082713445
1970-01-04 12:03:09.540786,734,442,189.54078591778918
1970-01-04 12:03:10.006257,37,859,190.0062568144422
1970-01-04 12:03:10.314345,372,248,190.3143452493178
1970-01-04 12:03:12.393351,94,281,192.3933505470764
1970-01-04 12:03:12.424223,1006,322,192.42422330496234
1970-01-04 12:03:13.123167,1691,2,193.12316678854876
1970-01-04 12:03:13.278704,522,430,193.2787037995279
1970-01-04 12:03:13.405015,375,5,193.40501474597104
1970-01-04 12:03:13.901565,343,12,193.90156483239085
1970-01-04 12:03:14.030683,1653,22,194.03068333031464
1970-01-04 12:03:14.531800,812,64,194.53179993430302
1970-01-04 12:03:14.864773,192,1284,194.8647725429385
1970-01-04 12:03:15.117025,734,23,195.11702494249687
1970-01-04 12:03:15.486844,365,20,195.4868442289973
1970-01-04 12:03:15.641517,942,736,195.64151674059977
1970-01-04 12:03:16.202034,263,10,196.20203432138476
1970-01-04 12:03:16.447017,781,161,196.44701662715423
1970-01-04 12:03:16.651423,1192,17,196.65142344060325
1970-01-04 12:03:17.457863,1055,13,197.45786338797674
1970-01-04 12:03:18.641784,14,7,198.64178388570338
1970-01-04 12:03:18.663315,180,9,198.66331498100263
1970-01-04 12:03:18.784358,1473,8,198.7843583072571
1970-01-04 12:03:18.980248,16,261,198.98024750198599
1970-01-04 12:03:19.751547,794,142,199.75154728608837
1970-01-04 12:03:21.686640,54,14,201.6866401351077
1970-01-04 12:03:23.274231,893,11,203.2742313297285
1970-01-04 12:03:24.350042,1934,36,204.35004152588684
1970-01-04 12:03:24.510849,1628,247,204.51084947303895
1970-01-04 12:03:26.718722,1519,11,206.71872154282187
1970-01-04 12:03:26.849880,1063,570,206.84987998519273
1970-01-04 12:03:26.901055,43,19,206.90105463074715
1970-01-04 12:03:28.279326,1409,7,208.27932586590762
1970-01-04 12:03:28.400842,693,271,208.4008420025285
1970-01-04 12:03:28.935898,588,585,208.93589833567526
1970-01-04 12:03:28.963386,1531,279,208.96338559345054
1970-01-04 12:03:29.563140,447,194,209.5631401387334
1970-01-04 12:03:30.539004,18,245,210.53900408350094
1970-01-04 12:03:30.684400,843,548,210.68440044559046
1970-01-04 12:03:30.902236,9,350,210.90223624963093
1970-01-04 12:03:31.116581,20,31,211.11658054958144
1970-01-04 12:03:31.748105,1204,554,211.7481047095903
1970-01-04 12:03:31.872245,259,12,211.8722445005562
1970-01-04 12:03:31.958446,1386,395,211.95844551711585
1970-01-04 12:03:32.231154,13,329,212.2311540510246
1970-01-04 12:03:32.397133,632,11,212.39713295128453
1970-01-04 12:03:33.232574,1208,395,213.23257353500114
1970-01-04 12:03:33.356674,1593,27,213.35667409256726
1970-01-04 12:03:33.675731,1125,158,213.67573125876788
1970-01-04 12:03:34.981983,1914,92,214.98198282307345
1970-01-04 12:03:35.441464,1014,6,215.44146426548966
1970-01-04 12:03:36.364703,739,13,216.36470289523484
1970-01-04 12:03:37.652434,947,246,217.65243394003377
1970-01-04 12:03:38.287569,450,32,218.28756925356183
1970-01-04 12:03:38.837310,1052,132,218.83730975214468
1970-01-04 12:03:40.410313,15,315,220.41031268292616
1970-01-04 12:03:42.780658,1155,67,222.78065768850232
1970-01-04 12:03:43.055471,26,671,223.05547124204566
1970-01-04 12:03:43.089074,28,245,223.0890741567012
1970-01-04 12:03:43.247444,1705,11,223.24744367806767
1970-01-04 12:03:43.323006,385,106,223.32300619953278
1970-01-04 12:03:43.570047,378,37,223.57004743514773
1970-01-04 12:03:43.634388,984,355,223.6343880766622
1970-01-04 12:03:44.057994,1582,13,224.05799429238164
1970-01-04 12:03:44.278600,1422,569,224.27860010549705
1970-01-04 12:03:45.310589,194,63,225.3105894938457
1970-01-04 12:03:46.881160,606,16,226.8811601763712
1970-01-04 12:03:47.243039,674,185,227.2430386246327
1970-01-04 12:03:47.389937,597,349,227.38993704832458
